Make,Model,Accidents,Avg_Fatal_Injuries,Avg_Serious_Injuries,Destruction_Rate,Serious_Fatal_Fraction
Douglas,DC-3,29,1.3448275862068966,0.8620689655172413,0.3448275862068966,2.206896551724138
Cessna,340,49,0.8775510204081632,0.08163265306122448,0.3469387755102041,0.9591836734693877
Mooney,M20F,121,0.628099173553719,0.24793388429752067,0.34710743801652894,0.8760330578512396
Cessna,320,23,0.43478260869565216,0.13043478260869565,0.34782608695652173,0.5652173913043478
Cessna,411,23,0.391304347826087,0.5217391304347826,0.34782608695652173,0.9130434782608696
PIPER,PA31,20,1.95,0.2,0.35,2.15
PIPER,PA32R,20,0.9,0.2,0.35,1.1
Cessna,421B,77,1.0389610389610389,0.3246753246753247,0.35064935064935066,1.3636363636363635
Aerospatiale,SA315B,17,0.23529411764705882,0.29411764705882354,0.35294117647058826,0.5294117647058824
Mooney,M20D,17,0.4117647058823529,0.11764705882352941,0.35294117647058826,0.5294117647058824
Beech,B200,17,0.47058823529411764,0.058823529411764705,0.35294117647058826,0.5294117647058824
Beech,F33A,82,0.6341463414634146,0.18292682926829268,0.35365853658536583,0.8170731707317074
Piper,PA-34-200T,178,0.7078651685393258,0.1404494382022472,0.3539325842696629,0.848314606741573
Grumman American,AA-5B,48,0.6458333333333334,0.14583333333333334,0.3541666666666667,0.7916666666666667
Piper,PA-31,48,0.6041666666666666,0.08333333333333333,0.3541666666666667,0.6875
Aero Commander,100-180,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.6428571428571428
BEECH,B36TC,14,1.0714285714285714,0.21428571428571427,0.35714285714285715,1.2857142857142856
Beech,58,168,0.7797619047619048,0.1488095238095238,0.35714285714285715,0.9285714285714286
CESSNA,441,14,1.2142857142857142,0.0,0.35714285714285715,1.2142857142857142
AIR TRACTOR,AT802,14,0.5,0.14285714285714285,0.35714285714285715,0.6428571428571428
BEECH,1900,14,4.428571428571429,0.21428571428571427,0.35714285714285715,4.642857142857143
Ayres,S2R-T34,39,0.28205128205128205,0.10256410256410256,0.358974358974359,0.3846153846153846
Beech,V35B,117,0.7094017094017094,0.18803418803418803,0.358974358974359,0.8974358974358975
Grumman American,AA-5A,39,0.5641025641025641,0.1794871794871795,0.358974358974359,0.7435897435897436
Cessna,T207A,25,0.84,0.24,0.36,1.08
Cessna,P210,25,0.28,0.16,0.36,0.44000000000000006
Bell,206B III,25,0.48,0.28,0.36,0.76
Piper,PA-46-350P,58,0.8275862068965517,0.1896551724137931,0.3620689655172414,1.0172413793103448
Pitts,S-2A,11,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.5454545454545454
ROBINSON,R44 - II,11,1.2727272727272727,0.2727272727272727,0.36363636363636365,1.5454545454545454
Piper,PA28-161,11,0.9090909090909091,0.09090909090909091,0.36363636363636365,1.0
BEECH,C35,11,0.8181818181818182,0.09090909090909091,0.36363636363636365,0.9090909090909092
Piper,PA-28RT-201T,55,0.43636363636363634,0.23636363636363636,0.36363636363636365,0.6727272727272727
Cessna,U206G,77,1.1688311688311688,0.4675324675324675,0.36363636363636365,1.6363636363636362
Piper,PA-28R-180,88,0.7045454545454546,0.22727272727272727,0.36363636363636365,0.9318181818181819
Boeing,747-200F,11,0.8181818181818182,0.09090909090909091,0.36363636363636365,0.9090909090909092
Ercoupe (eng & Research Corp.),415-D,11,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.6363636363636364
Cessna,TR182,77,0.6363636363636364,0.16883116883116883,0.36363636363636365,0.8051948051948052
PIPER,PA46-500TP,11,0.8181818181818182,0.0,0.36363636363636365,0.8181818181818182
EUROCOPTER,AS350,11,1.9090909090909092,0.18181818181818182,0.36363636363636365,2.090909090909091
Beech,35-33,11,0.7272727272727273,0.45454545454545453,0.36363636363636365,1.1818181818181819
SOCATA,TBM 700,22,1.3181818181818181,0.2727272727272727,0.36363636363636365,1.5909090909090908
Cessna,A152,27,0.2962962962962963,0.1111111111111111,0.37037037037037035,0.4074074074074074
Mooney,M20K,123,0.6260162601626016,0.11382113821138211,0.37398373983739835,0.7398373983739837
Cessna,P210N,131,0.6717557251908397,0.29770992366412213,0.37404580152671757,0.9694656488549618
Beech,E-55,16,1.125,0.125,0.375,1.25
Cessna,175B,16,0.4375,0.25,0.375,0.6875
Cessna,560,16,1.125,0.3125,0.375,1.4375
Bell,205A-1,16,0.9375,1.3125,0.375,2.25
Beech,C90,24,0.8333333333333334,0.2916666666666667,0.375,1.125
Mooney,M20,29,0.41379310344827586,0.27586206896551724,0.3793103448275862,0.6896551724137931
Cessna,210M,58,0.7068965517241379,0.1724137931034483,0.3793103448275862,0.8793103448275862
CESSNA,340A,21,1.2380952380952381,0.19047619047619047,0.38095238095238093,1.4285714285714286
Bell,UH-1H,34,1.2352941176470589,0.5294117647058824,0.38235294117647056,1.7647058823529411
Ayres,S2R,47,0.19148936170212766,0.14893617021276595,0.3829787234042553,0.3404255319148936
BEECH,C90,26,1.3461538461538463,0.07692307692307693,0.38461538461538464,1.4230769230769231
Swearingen,SA-26AT,13,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.6923076923076923
Piper,PA-28-201T,13,0.9230769230769231,0.0,0.38461538461538464,0.9230769230769231
American,AA-1A,13,0.6923076923076923,0.3076923076923077,0.38461538461538464,1.0
De Havilland,DHC-6-200,13,1.6923076923076923,0.6153846153846154,0.38461538461538464,2.3076923076923075
Cessna,404,31,1.2580645161290323,0.3870967741935484,0.3870967741935484,1.6451612903225805
Beech,J35,31,0.7419354838709677,0.3225806451612903,0.3870967741935484,1.064516129032258
Grumman American,AA-1C,18,0.4444444444444444,0.16666666666666666,0.3888888888888889,0.611111111111111
Cessna,TU206F,18,0.7777777777777778,0.2222222222222222,0.3888888888888889,1.0
Beech,D95A,18,0.7222222222222222,0.16666666666666666,0.3888888888888889,0.8888888888888888
CIRRUS,SR20,18,1.1666666666666667,0.1111111111111111,0.3888888888888889,1.277777777777778
Piper,PA-32-260,190,0.7052631578947368,0.4105263157894737,0.3894736842105263,1.1157894736842104
Bellanca,8KCAB,95,0.49473684210526314,0.2,0.3894736842105263,0.6947368421052631
Beech,C35,46,0.5652173913043478,0.2391304347826087,0.391304347826087,0.8043478260869565
Piper,PA-36-285,23,0.17391304347826086,0.13043478260869565,0.391304347826087,0.30434782608695654
Beech,N35,23,1.0,0.0,0.391304347826087,1.0
Piper,PA-32R-300,143,0.6783216783216783,0.27972027972027974,0.3916083916083916,0.9580419580419581
Beech,95-B55,97,0.865979381443299,0.13402061855670103,0.3917525773195876,1.0
Piper,PA-23-250,277,0.8050541516245487,0.13357400722021662,0.3935018050541516,0.9386281588447654
Piper,PA-31-310,33,0.7575757575757576,0.36363636363636365,0.3939393939393939,1.121212121212121
Piper,PA-32R-301T,71,0.8732394366197183,0.18309859154929578,0.39436619718309857,1.056338028169014
Cessna,210N,43,0.7674418604651163,0.20930232558139536,0.3953488372093023,0.9767441860465117
Enstrom,F28C,15,0.26666666666666666,0.3333333333333333,0.4,0.6
Socata,TB-20,10,0.5,0.2,0.4,0.7
Beech,BE-35,20,0.65,0.1,0.4,0.75
Cessna,T-210N,10,0.5,0.1,0.4,0.6
Cessna,210J,10,0.3,0.0,0.4,0.3
Beech,A45,10,0.8,0.2,0.4,1.0
Beech,58TC,15,1.2666666666666666,0.2,0.4,1.4666666666666666
CESSNA,340,15,1.4,0.0,0.4,1.4
Aero Commander,112,15,0.8,0.2,0.4,1.0
Beech,E-90,10,1.1,0.1,0.4,1.2000000000000002
PIPER,PA 46 350P,10,1.3,0.4,0.4,1.7000000000000002
Mitsubishi,MU-2B-35,15,0.6,0.2,0.4,0.8
Cessna,337G,20,0.8,0.4,0.4,1.2000000000000002
Sikorsky,S-76A,25,0.72,0.6,0.4,1.3199999999999998
Beech,65-A90,22,1.5909090909090908,0.3181818181818182,0.4090909090909091,1.909090909090909
Cessna,A150L,22,0.5909090909090909,0.36363636363636365,0.4090909090909091,0.9545454545454546
Robinson,R-44,39,0.8205128205128205,0.3333333333333333,0.41025641025641024,1.1538461538461537
Cessna,182R,85,0.8352941176470589,0.058823529411764705,0.4117647058823529,0.8941176470588236
Grumman,G164A,17,0.29411764705882354,0.0,0.4117647058823529,0.29411764705882354
Bell,222,12,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.5833333333333334
Cessna,337B,12,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.9166666666666667
Mbb,BO-105S,12,0.5,0.16666666666666666,0.4166666666666667,0.6666666666666666
Cessna,310Q,74,0.581081081081081,0.21621621621621623,0.4189189189189189,0.7972972972972973
Beech,A-36,50,0.84,0.28,0.42,1.12
Mooney,M-20J,14,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.7142857142857142
Cessna,425,28,1.25,0.14285714285714285,0.42857142857142855,1.3928571428571428
Cessna,525,14,1.4285714285714286,0.0,0.42857142857142855,1.4285714285714286
Bell,UH-1B,49,0.5306122448979592,0.2653061224489796,0.42857142857142855,0.7959183673469388
Piper,PA-32RT-300T,65,0.5692307692307692,0.4153846153846154,0.4307692307692308,0.9846153846153847
Piper,PA-32R-301,58,1.1379310344827587,0.08620689655172414,0.43103448275862066,1.2241379310344829
Cessna,340A,78,1.0128205128205128,0.08974358974358974,0.4358974358974359,1.1025641025641024
Cessna,414A,39,0.7435897435897436,0.20512820512820512,0.4358974358974359,0.9487179487179487
Beech,E55,16,0.5,0.0,0.4375,0.5
Cessna,501,16,1.0625,0.1875,0.4375,1.25
Cessna,421C,98,1.0918367346938775,0.2857142857142857,0.4387755102040816,1.3775510204081631
Beech,A36TC,50,1.2,0.46,0.44,1.66
Cessna,421,45,1.0222222222222221,0.2222222222222222,0.4444444444444444,1.2444444444444445
Beech,35-C33,18,0.8333333333333334,0.16666666666666666,0.4444444444444444,1.0
Rockwell,114,18,1.1666666666666667,0.05555555555555555,0.4444444444444444,1.2222222222222223
Beech,95,29,0.6896551724137931,0.20689655172413793,0.4482758620689655,0.896551724137931
Cessna,500,20,1.15,0.05,0.45,1.2
North American,AT-6D,20,0.55,0.15,0.45,0.7000000000000001
Piper,PA-28RT-201,51,0.7843137254901961,0.1568627450980392,0.45098039215686275,0.9411764705882353
Cessna,320E,11,1.0,0.5454545454545454,0.45454545454545453,1.5454545454545454
Piper,PA-601P,11,0.7272727272727273,0.0,0.45454545454545453,0.7272727272727273
Cessna,337D,11,0.5454545454545454,0.09090909090909091,0.45454545454545453,0.6363636363636364
Piper,PA-46-310P,68,0.9264705882352942,0.29411764705882354,0.45588235294117646,1.2205882352941178
Piper,PA-31-325,24,1.0416666666666667,0.4583333333333333,0.4583333333333333,1.5
Cessna,T303,26,1.0384615384615385,0.19230769230769232,0.46153846153846156,1.2307692307692308
Beech,H-18,13,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.5384615384615385
Eipper,QUICKSILVER MX,13,0.5384615384615384,0.46153846153846156,0.46153846153846156,1.0
Beech,F-33A,13,0.7692307692307693,0.23076923076923078,0.46153846153846156,1.0
Cessna,337,28,0.9285714285714286,0.21428571428571427,0.4642857142857143,1.1428571428571428
Beech,V35A,28,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.9285714285714286
Cessna,205,28,1.3571428571428572,0.25,0.4642857142857143,1.6071428571428572
Cessna,310R,88,0.8181818181818182,0.2727272727272727,0.4659090909090909,1.0909090909090908
Beech,BE-200,15,1.4,0.06666666666666667,0.4666666666666667,1.4666666666666666
Piper,601P,15,1.1333333333333333,0.06666666666666667,0.4666666666666667,1.2
Cessna,T210F,17,0.5882352941176471,0.35294117647058826,0.47058823529411764,0.9411764705882353
North American,P-51D,19,0.6842105263157895,0.05263157894736842,0.47368421052631576,0.736842105263158
Beech,S35,47,0.9787234042553191,0.1276595744680851,0.48936170212765956,1.1063829787234043
Beech,58P,57,0.9298245614035088,0.21052631578947367,0.49122807017543857,1.1403508771929824
Piper,PA-32RT-300,61,0.9508196721311475,0.5245901639344263,0.4918032786885246,1.4754098360655736
Piper,PA-31T,32,1.4375,0.09375,0.5,1.53125
"Smith, Ted Aerostar",AEROSTAR 600,14,1.0,0.0,0.5,1.0
Bellanca,17-31A,16,1.0,0.4375,0.5,1.4375
Bellanca,14-19-3A,10,1.1,0.5,0.5,1.6
American,AA-1,22,0.045454545454545456,0.45454545454545453,0.5,0.5
Cessna,441,32,1.28125,0.125,0.5,1.40625
Piper,PA32RT,10,0.7,0.1,0.5,0.7999999999999999
Aero Commander,500-B,12,0.8333333333333334,0.5,0.5,1.3333333333333335
Piper,PA-36,18,0.1111111111111111,0.05555555555555555,0.5,0.16666666666666666
Navion,G,10,0.6,0.3,0.5,0.8999999999999999
Cirrus Design Corp.,SR20,14,0.8571428571428571,0.21428571428571427,0.5,1.0714285714285714
Aerotek,PITTS S-2A,12,0.75,0.16666666666666666,0.5,0.9166666666666666
Cessna,310I,12,1.0833333333333333,0.75,0.5,1.8333333333333333
Cessna,337C,12,0.5,0.16666666666666666,0.5,0.6666666666666666
Beech,D55,18,1.2777777777777777,0.5,0.5,1.7777777777777777
Israel Aircraft Industries,1124A,12,2.5,0.0,0.5,2.5
Piper,PA-28-200,10,0.6,0.3,0.5,0.8999999999999999
Beech,S-35,10,1.2,0.0,0.5,1.2
Cessna,320C,10,1.2,0.0,0.5,1.2
Cessna,414,74,1.0675675675675675,0.3108108108108108,0.5135135135135135,1.3783783783783783
Grumman American,AA-5,31,0.967741935483871,0.12903225806451613,0.5161290322580645,1.096774193548387
Cessna,A150K,21,0.6666666666666666,0.19047619047619047,0.5238095238095238,0.8571428571428571
Aero Commander,690A,15,1.4666666666666666,0.26666666666666666,0.5333333333333333,1.7333333333333332
Cessna,421A,15,1.4666666666666666,0.26666666666666666,0.5333333333333333,1.7333333333333332
Beech,A100,15,0.6,0.2,0.5333333333333333,0.8
Beech,95-55,13,1.0769230769230769,0.07692307692307693,0.5384615384615384,1.1538461538461537
Beech,95-A55,24,1.0,0.8333333333333334,0.5416666666666666,1.8333333333333335
Mooney,M-20E,11,0.6363636363636364,0.18181818181818182,0.5454545454545454,0.8181818181818181
Cessna,P206B,11,0.6363636363636364,0.8181818181818182,0.5454545454545454,1.4545454545454546
Beech,V35,49,1.0408163265306123,0.12244897959183673,0.5510204081632653,1.163265306122449
North American,T-28B,14,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.8571428571428572
Cessna,310K,21,1.1428571428571428,0.047619047619047616,0.5714285714285714,1.1904761904761905
Piper,PA-60-602P,14,0.7142857142857143,0.7857142857142857,0.5714285714285714,1.5
Learjet,35A,26,1.5769230769230769,0.11538461538461539,0.5769230769230769,1.6923076923076923
Aero Commander,500B,12,1.0,0.3333333333333333,0.5833333333333334,1.3333333333333333
Fairchild Hiller,FH-1100,29,0.7931034482758621,0.4827586206896552,0.5862068965517241,1.2758620689655173
Mitsubishi,MU-2B-40,10,1.0,0.0,0.6,1.0
Rockwell,690B,10,0.9,0.1,0.6,1.0
Aerospatiale,AS-350D,15,0.8666666666666667,0.2,0.6,1.0666666666666667
Aerospatiale,AS-350B,10,1.2,0.8,0.6,2.0
Cessna,310H,10,1.5,0.3,0.6,1.8
Beech,60,20,0.6,0.2,0.6,0.8
Piper,PA-60-600,13,0.8461538461538461,0.23076923076923078,0.6153846153846154,1.0769230769230769
Piper,PA-25-150,13,0.3076923076923077,0.46153846153846156,0.6153846153846154,0.7692307692307693
Aero Commander,500S,13,1.7692307692307692,0.23076923076923078,0.6153846153846154,2.0
Beech,65,21,1.380952380952381,0.19047619047619047,0.6190476190476191,1.5714285714285714
Cessna,335,11,1.0,0.2727272727272727,0.6363636363636364,1.2727272727272727
Piper,AEROSTAR 601P,14,1.4285714285714286,0.14285714285714285,0.6428571428571429,1.5714285714285714
Piper,PA-31P,20,1.15,0.1,0.65,1.25
Cessna,T337G,23,1.0,0.391304347826087,0.6521739130434783,1.391304347826087
Mitsubishi,MU-2B-60,27,2.111111111111111,0.25925925925925924,0.6666666666666666,2.3703703703703702
Bell,204B,12,0.4166666666666667,0.6666666666666666,0.6666666666666666,1.0833333333333333
Piper,PA-60-601P,25,1.36,0.04,0.68,1.4000000000000001
